ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x,.prediction_lead_dissolved,.prediction_lead_part
2.0-0.75,Pb-Cu,2020-09-15,LP31,3e-4,2e-4,2e-4,none,none,0.7076502732240437,3.707650273224043,-1.309793758549877,0.31285206629666895,-1.0691676088907789,0.8571428571428571,-1.309793758549877,0.31285206629666895
2.0-0.75,Pb-Cu,2020-09-22,LP31,3e-4,2e-4,2e-4,none,none,0.726775956284153,3.726775956284153,-1.3098203401128048,-1.2007718912942518,-1.0691676088907789,1,-1.3098203401128048,-1.2007718912942518
2.0-0.75,Pb-Cu,2020-09-29,LP31,7e-4,2e-4,5e-4,none,none,0.7459016393442623,3.7459016393442623,-1.6540600871286495,-0.9673902418512943,-0.5224137254413542,1,-1.6540600871286495,-0.9673902418512943
2.0-0.75,Pb-Cu,2020-10-06,LP31,3e-4,2e-4,2e-4,none,left,0.7650273224043715,3.765027322404371,-1.8222276595787372,-0.6857986763426346,-1.0691676088907789,1,-1.8955393552068611,-0.6857986763426346
2.0-0.75,Pb-Cu,2020-10-13,LP31,5e-4,2e-4,3.0000000000000003e-4,none,left,0.7841530054644809,3.7841530054644807,-1.8222276595787372,-1.046419133399422,-0.7395363108347497,1,-2.419454259302724,-1.046419133399422
2.0-0.75,Pb-Cu,2020-10-20,LP31,7e-4,2e-4,5e-4,left,left,0.8032786885245902,3.80327868852459,-1.8222276595787372,-1.8222276595787372,-0.5224137254413542,1,-2.4544940009944436,-3.8882568875247556
2.0-0.75,Pb-Cu,2020-11-04,LP31,4e-4,2e-4,2e-4,none,left,0.8442622950819673,3.8442622950819674,-1.8222276595787372,-0.16356652553684736,-0.883528888830858,2.142857142857143,-2.829648650877356,-0.16356652553684736
2.0-0.75,Pb-Cu,2020-11-10,LP31,2e-4,2e-4,2e-4,none,left,0.860655737704918,3.860655737704918,-1.8222276595787372,-0.7308311859257232,-1.33081068958978,0.8571428571428571,-2.366019784786044,-0.7308311859257232
2.0-0.75,Pb-Cu,2020-11-16,LP31,2e-4,2e-4,2e-4,none,left,0.8770491803278688,3.8770491803278686,-1.8222276595787372,-0.7202401773354336,-1.33081068958978,0.8571428571428571,-1.8552090627841133,-0.7202401773354336
2.0-0.75,Pb-Cu,2020-11-25,LP31,0.0456,2e-4,0.0454,none,left,0.9016393442622952,3.901639344262295,-1.8222276595787372,-1.134035598182363,2.172698461092399,1.2857142857142858,-2.307022389713595,-1.134035598182363
2.0-0.75,Pb-Cu,2020-12-01,LP31,1.21,2e-4,1.2098,none,left,0.918032786885246,3.918032786885246,-1.8222276595787372,-0.6491179108025603,4.288265078169925,0.8571428571428571,-2.452083021284768,-0.6491179108025603
2.0-0.75,Pb-Cu,2020-12-09,LP31,1.85,2e-4,1.8498000000000001,none,left,0.9398907103825136,3.939890710382514,-1.8222276595787372,-1.4894172059198443,4.562233332059135,1.1428571428571428,-2.4206803543300874,-1.4894172059198443
2.0-0.75,Pb-Cu,2020-12-15,LP31,0.121,2e-4,0.1208,none,left,0.9562841530054644,3.956284153005464,-1.8222276595787372,-1.1015467666421639,2.802427097897052,0.8571428571428571,-2.3561292187236824,-1.1015467666421639
2.0-0.75,Pb-Cu,2021-01-05,LP31,2e-4,2e-4,2e-4,none,left,0.0136986301369863,4.013698630136986,-1.8222276595787372,-0.7867679706032906,-1.33081068958978,3,-2.726167994471118,-0.7867679706032906
2.0-0.75,Pb-Cu,2021-01-13,LP31,3e-4,2e-4,2e-4,none,left,0.03561643835616438,4.035616438356165,-1.8222276595787372,-1.4228017691574475,-1.0691676088907789,1.1428571428571428,-2.665187032828278,-1.4228017691574475
2.0-0.75,Pb-Cu,2021-01-19,LP31,6e-4,2e-4,4e-4,none,left,0.05205479452054794,4.052054794520548,-1.8222276595787372,-1.278519636212537,-0.6218858081318579,0.8571428571428571,-2.5589154004422,-1.278519636212537
2.0-0.75,Pb-Cu,2021-01-26,LP31,4e-4,2e-4,2e-4,none,left,0.07123287671232877,4.071232876712329,-1.8222276595787372,-0.675812314175401,-0.883528888830858,1,-2.7064297983650674,-0.675812314175401
2.0-0.75,Pb-Cu,2021-02-02,LP31,4e-4,2e-4,2e-4,none,left,0.0904109589041096,4.090410958904109,-1.8222276595787372,-1.2618515046039906,-0.883528888830858,1,-2.714155687642778,-1.2618515046039906
2.0-0.75,Pb-Cu,2021-02-09,LP31,0.0011,4e-4,7.000000000000001e-4,none,left,0.1095890410958904,4.109589041095891,-1.8222276595787372,-0.949708324555518,-0.23075168636226032,1,-2.954649974819593,-0.949708324555518
2.0-0.75,Pb-Cu,2021-02-17,LP31,0.0288,2e-4,0.0286,none,left,0.13150684931506848,4.131506849315069,-1.8222276595787372,-0.8620755192796833,1.8761662763617497,1.1428571428571428,-2.798355060196973,-0.8620755192796833
2.0-0.75,Pb-Cu,2021-02-23,LP31,0.0904,2e-4,0.0902,none,left,0.14794520547945206,4.147945205479452,-1.8222276595787372,-1.385987210449896,2.614294839735241,0.8571428571428571,-2.7626270027871183,-1.385987210449896
2.0-0.75,Pb-Cu,2021-03-09,LP31,5e-4,2e-4,3.0000000000000003e-4,none,left,0.1863013698630137,4.186301369863013,-1.8222276595787372,-1.5420620180475992,-0.7395363108347497,2,-2.6300812689524,-1.5420620180475992
2.0-0.75,Pb-Cu,2021-03-24,LP31,2e-4,2e-4,2e-4,none,left,0.2273972602739726,4.227397260273973,-1.8222276595787372,-0.9787938766476073,-1.33081068958978,2.142857142857143,-2.7192579650240827,-0.9787938766476073
2.0-0.75,Pb-Cu,2021-04-06,LP31,3e-4,2e-4,2e-4,none,left,0.26301369863013696,4.263013698630137,-1.8222276595787372,-1.3250892541897565,-1.0691676088907789,1.8571428571428572,-2.6350546479705903,-1.3250892541897565
2.0-0.75,Pb-Cu,2021-04-21,LP31,2e-4,2e-4,2e-4,none,left,0.3041095890410959,4.304109589041096,-1.8222276595787372,-1.4213960246630055,-1.33081068958978,2.142857142857143,-2.259375720513417,-1.4213960246630055
2.0-0.75,Pb-Cu,2021-05-06,LP31,4e-4,2e-4,2e-4,none,left,0.3452054794520548,4.345205479452055,-1.8222276595787372,-1.494890774912522,-0.883528888830858,2.142857142857143,-2.0843331244409096,-1.494890774912522
2.0-0.75,Pb-Cu,2021-05-19,LP31,4e-4,4e-4,2e-4,none,left,0.3808219178082192,4.380821917808219,-1.8222276595787372,-1.4613880660698515,-0.883528888830858,1.8571428571428572,-1.9201295282067252,-1.4613880660698515
2.0-0.75,Pb-Cu,2021-06-01,LP31,5e-4,4e-4,2e-4,none,none,0.4164383561643836,4.416438356164384,-1.783664480711956,-1.0105499765004289,-0.7395363108347497,1.8571428571428572,-1.783664480711956,-1.0105499765004289
2.0-0.75,Pb-Cu,2021-06-15,LP31,4e-4,3e-4,2e-4,left,none,0.4547945205479452,4.454794520547945,-1.658486617860805,-1.8222276595787372,-0.883528888830858,2,-1.658486617860805,-3.9348557866955627
2.0-0.75,Pb-Cu,2021-06-29,LP31,4e-4,4e-4,2e-4,none,none,0.4931506849315068,4.493150684931507,-1.4393439633852871,-1.5660308774410594,-0.883528888830858,2,-1.4393439633852871,-1.5660308774410594
2.0-0.75,Pb-Cu,2021-07-13,LP31,7e-4,5e-4,2e-4,none,left,0.5315068493150685,4.531506849315068,-1.8222276595787372,-1.0843116952145089,-0.5224137254413542,2,-2.4444271141773197,-1.0843116952145089
2.0-0.75,Pb-Cu,2021-07-27,LP31,7e-4,2e-4,5e-4,none,left,0.5698630136986301,4.5698630136986305,-1.8222276595787372,-0.18756385529159747,-0.5224137254413542,2,-1.885829465193587,-0.18756385529159747
2.0-0.75,Pb-Cu,2021-08-10,LP31,7e-4,2e-4,5e-4,none,none,0.6082191780821918,4.608219178082192,-1.5704478076977295,-0.17263615152446254,-0.5224137254413542,2,-1.5704478076977295,-0.17263615152446254
2.0-0.75,Pb-Cu,2021-08-24,LP31,9e-4,4e-4,5e-4,none,none,0.6465753424657534,4.646575342465754,-1.231997834145945,0.16872964466849005,-0.3602427274328571,2,-1.231997834145945,0.16872964466849005
2.0-0.75,Pb-Cu,2021-09-07,LP31,7e-4,4e-4,3e-4,left,none,0.684931506849315,4.684931506849315,-1.1856197919232878,-1.8222276595787372,-0.5224137254413542,2,-1.1856197919232878,-4.548883207693365
2.0-0.75,Pb-Cu,2021-09-21,LP31,8e-4,2e-4,6.000000000000001e-4,none,none,0.7232876712328767,4.723287671232876,-1.2294275746652288,-0.45888660628908834,-0.4362470880719366,2,-1.2294275746652288,-0.45888660628908834
2.0-0.75,Pb #1,2017-09-27,LP32,0.2803,0.2682,0.0121,none,none,0.7397260273972602,0.7397260273972602,0.2688607552236768,0.7913799852272299,3.3445168499695463,0,0.2688607552236768,0.7913799852272299
2.0-0.75,Pb #1,2017-10-04,LP32,0.2959,0.2799,0.01600000000000001,none,none,0.7589041095890411,0.7589041095890411,0.9656295554450043,1.7927141492147476,3.379466533919924,1,0.9656295554450043,1.7927141492147476
2.0-0.75,Pb #1,2017-10-12,LP32,0.2897,0.2732,0.01650000000000001,none,none,0.7808219178082192,0.7808219178082192,1.1730121911567462,2.0707466186446855,3.3658020695735664,1.1428571428571428,1.1730121911567462,2.0707466186446855
2.0-0.75,Pb #1,2017-10-17,LP32,0.2571,0.2423,0.0148,none,none,0.7945205479452054,0.7945205479452054,1.5622072981441413,0.7749313751979592,3.288766691734655,0.7142857142857143,1.5622072981441413,0.7749313751979592
2.0-0.75,Pb #1,2017-10-24,LP32,0.1571,0.1504,0.00669999999999998,none,none,0.8136986301369863,0.8136986301369863,1.8750065549370578,1.5981193807821146,2.9709074770273474,1,1.8750065549370578,1.5981193807821146
2.0-0.75,Pb #1,2017-11-07,LP32,0.1477,0.1432,0.0045,none,none,0.852054794520548,0.852054794520548,1.4847858997637846,1.3706396652355495,2.9310934235218418,2,1.4847858997637846,1.3706396652355495
2.0-0.75,Pb #1,2017-11-14,LP32,0.1331,0.1259,0.00719999999999998,none,none,0.8712328767123287,0.8712328767123287,1.707728539017914,0.4724911980405332,2.8639299216106204,1,1.707728539017914,0.4724911980405332
2.0-0.75,Pb #1,2017-11-21,LP32,0.1285,0.1216,0.0069,none,none,0.8904109589041096,0.8904109589041096,1.7421443382402986,0.1757243661079233,2.841233853728516,1,1.7421443382402986,0.1757243661079233
2.0-0.75,Pb #1,2017-11-28,LP32,0.1365,0.1232,0.0133,none,none,0.9095890410958904,0.9095890410958904,1.4271645163660867,-0.1980291155585412,2.8802066762605016,1,1.4271645163660867,-0.1980291155585412
2.0-0.75,Pb #1,2017-12-05,LP32,0.1322,0.1274,0.00479999999999999,none,none,0.9287671232876712,0.9287671232876712,1.2353066244681665,1.7072110329722625,2.8595517509349713,1,1.2353066244681665,1.7072110329722625
2.0-0.75,Pb #1,2017-12-19,LP32,0.1378,0.1271,0.01070000000000001,none,none,0.9671232876712328,0.9671232876712328,1.0914784122131451,0.617290468749825,2.8863232266610908,2,1.0914784122131451,0.617290468749825
2.0-0.75,Pb #1,2018-01-03,LP32,0.1148,0.1089,0.0059,none,none,0.00821917808219178,1.008219178082192,1.7131007458699212,1.0451333062933896,2.7684853843616333,2.142857142857143,1.7131007458699212,1.0451333062933896
2.0-0.75,Pb #1,2018-01-09,LP32,0.1373,0.1322,0.00509999999999999,none,none,0.02465753424657534,1.0246575342465754,1.478247218663565,0.9686097397903051,2.8839775634608578,0.8571428571428571,1.478247218663565,0.9686097397903051
2.0-0.75,Pb #1,2018-01-16,LP32,0.1215,0.1168,0.00469999999999999,none,none,0.04383561643835616,1.0438356164383562,1.4603799370831383,1.1017717823089492,2.8050880964548597,1,1.4603799370831383,1.1017717823089492
2.0-0.75,Pb #1,2018-01-23,LP32,0.1319,0.1241,0.00779999999999998,none,none,0.06301369863013699,1.063013698630137,1.4021594226598735,1.5555557215226148,2.858085734622852,1,1.4021594226598735,1.5555557215226148
2.0-0.75,Pb #1,2018-01-30,LP32,0.1202,0.1106,0.00959999999999999,none,none,0.0821917808219178,1.0821917808219177,1.3823578578462004,1.837917063849016,2.798146543322616,1,1.3823578578462004,1.837917063849016
2.0-0.75,Pb #1,2018-02-07,LP32,0.1134,0.1104,0.003,none,none,0.10410958904109588,1.104109589041096,1.469695633729244,0.35030044875422817,2.7605676011492544,1.1428571428571428,1.469695633729244,0.35030044875422817
2.0-0.75,Pb #1,2018-02-13,LP32,0.1077,0.1064,0.0013,none,none,0.12054794520547946,1.1205479452054794,2.448596281047232,1.0523021518262803,2.7272887659912595,0.8571428571428571,2.448596281047232,1.0523021518262803
2.0-0.75,Pb #1,2018-02-20,LP32,0.103,0.1008,0.00219999999999999,none,none,0.13972602739726028,1.1397260273972605,1.9051342715352462,0.7713200583494002,2.698495486498158,1,1.9051342715352462,0.7713200583494002
2.0-0.75,Pb #1,2018-02-28,LP32,0.0759,0.07089999999999999,0.005,none,none,0.16164383561643836,1.1616438356164385,1.5915392611274377,1.025934633117089,2.5014801326453906,1.1428571428571428,1.5915392611274377,1.025934633117089
2.0-0.75,Pb #1,2018-03-06,LP32,0.096,0.1012,2e-4,none,none,0.1780821917808219,1.178082191780822,1.2670468381089257,0.48651207975034827,2.6530793751767003,0.8571428571428571,1.2670468381089257,0.48651207975034827
2.0-0.75,Pb #1,2018-03-13,LP32,0.1051,0.0971,0.00799999999999999,none,none,0.1972602739726027,1.1972602739726028,1.1110901065333487,0.9935914195854082,2.7115195864217276,1,1.1110901065333487,0.9935914195854082
2.0-0.75,Pb #1,2018-03-21,LP32,0.0384,0.0151,0.02329999999999999,none,none,0.2191780821917808,1.2191780821917808,0.7936332435935797,0.688095365947021,2.0618049964216705,1.1428571428571428,0.7936332435935797,0.688095365947021
2.0-0.75,Pb #1,2018-03-27,LP32,0.0246,0.0138,0.0108,none,none,0.2356164383561644,1.2356164383561643,0.813038912586542,1.1849809842376078,1.7744497001532875,0.8571428571428571,0.813038912586542,1.1849809842376078
2.0-0.75,Pb #1,2018-04-03,LP32,0.0235,0.0069,0.0166,none,none,0.2547945205479452,1.2547945205479452,0.6776478147052196,-0.8821011853500063,1.7449301932190528,1,0.6776478147052196,-0.8821011853500063
2.0-0.75,Pb #1,2018-04-10,LP32,0.0225,0.0064,0.0161,none,none,0.273972602739726,1.273972602739726,0.8058201307005668,0.575603060442604,1.716869631595045,1,0.8058201307005668,0.575603060442604
2.0-0.75,Pb #1,2018-04-17,LP32,0.0145,0.0111,0.0034,none,none,0.29315068493150687,1.2931506849315069,0.4608772706896938,1.3127958986977792,1.4333501767185273,1,0.4608772706896938,1.3127958986977792
2.0-0.75,Pb #1,2018-04-24,LP32,0.0037,0.0041,2e-4,none,none,0.31232876712328766,1.3123287671232875,0.5197008053980177,1.7119620835599898,0.5520011919994395,1,0.5197008053980177,1.7119620835599898
2.0-0.75,Pb #1,2018-05-04,LP32,0.0067,0.0027,0.004,none,none,0.33972602739726027,1.3397260273972602,0.7131797383037227,1.1653631037075132,0.9351588063234788,1.4285714285714286,0.7131797383037227,1.1653631037075132
2.0-0.75,Pb #1,2018-05-08,LP32,0.0174,0.0168,5.999999999999998e-4,none,none,0.3506849315068493,1.3506849315068492,0.8704890379799836,1.4255555426839444,1.5510006794214195,0.5714285714285714,0.8704890379799836,1.4255555426839444
2.0-0.75,Pb #1,2018-05-15,LP32,0.0272,0.0231,0.00409999999999999,none,none,0.3698630136986301,1.36986301369863,1.0761970226431923,0.5082382104532186,1.8392824528566136,1,1.0761970226431923,0.5082382104532186
2.0-0.75,Pb #1,2018-05-22,LP32,0.0303,0.0246,0.0057,none,none,0.38904109589041097,1.389041095890411,1.0298142781844413,-0.49857387944611387,1.9089292129481716,1,1.0298142781844413,-0.49857387944611387
2.0-0.75,Pb #1,2018-05-30,LP32,0.0862,0.0285,0.0577,none,none,0.410958904109589,1.410958904109589,1.1013654845429859,0.41178643051633634,2.5835956965806326,1.1428571428571428,1.1013654845429859,0.41178643051633634
2.0-0.75,Pb #1,2018-06-06,LP32,0.0317,0.0233,0.00839999999999999,none,none,0.4301369863013699,1.43013698630137,0.8060680440660375,0.927349319250613,1.9380763523676832,1,0.8060680440660375,0.927349319250613
2.0-0.75,Pb #1,2018-06-13,LP32,0.0384,0.0201,0.01829999999999999,none,none,0.4493150684931506,1.4493150684931506,0.3238843798183194,-0.24866182917675628,2.0618049964216705,1,0.3238843798183194,-0.24866182917675628
2.0-0.75,Pb #1,2018-06-19,LP32,0.0721,0.0391,0.03299999999999999,none,none,0.4657534246575342,1.4657534246575343,0.3947445043164379,0.4634106575726481,2.468336271132632,0.8571428571428571,0.3947445043164379,0.4634106575726481
2.0-0.75,Pb #1,2018-06-26,LP32,0.0501,0.0277,0.0224,none,none,0.4849315068493151,1.484931506849315,0.5772670070662977,1.0700166235626671,2.2334289433183923,1,0.5772670070662977,1.0700166235626671
2.0-0.75,Pb #1,2018-07-03,LP32,0.0815,0.0194,0.0621,none,none,0.5041095890410959,1.504109589041096,0.1809941367440968,0.5045450996660934,2.547416051277511,1,0.1809941367440968,0.5045450996660934
2.0-0.75,Pb #1,2018-07-10,LP32,0.0443,0.0378,0.00649999999999999,none,none,0.5232876712328767,1.523287671232877,0.3446524583306615,-0.5545953389119406,2.1540346772091885,1,0.3446524583306615,-0.5545953389119406
2.0-0.75,Pb #1,2018-07-17,LP32,0.0755,0.0297,0.04579999999999999,none,none,0.5424657534246575,1.5424657534246575,0.5505198600901959,0.6462388601291504,2.498070395592482,1,0.5505198600901959,0.6462388601291504
2.0-0.75,Pb #1,2018-07-24,LP32,0.035,0.0226,0.0124,none,none,0.5616438356164384,1.5616438356164384,0.44213318135510915,1.257318982376594,2.001980434345469,1,0.44213318135510915,1.257318982376594
2.0-0.75,Pb #1,2018-08-07,LP32,0.0403,0.0183,0.022,none,none,0.6,1.6,0.06437098654827067,0.17361342145535064,2.0929686974043276,2,0.06437098654827067,0.17361342145535064
2.0-0.75,Pb #1,2018-08-14,LP32,0.038,0.0169,0.0211,none,none,0.6191780821917808,1.6191780821917807,0.30072780107854735,3.4447640923926612,2.055047958389507,1,0.30072780107854735,3.4447640923926612
2.0-0.75,Pb #1,2018-08-21,LP32,0.0296,0.0142,0.0154,none,none,0.6383561643835617,1.6383561643835618,0.5194437521613585,2.1171011161673023,1.8938465942762035,1,0.5194437521613585,2.1171011161673023
2.0-0.75,Pb #1,2018-08-29,LP32,0.025,0.0139,0.0111,none,none,0.6602739726027397,1.6602739726027398,0.3829173241144739,1.1483264431814404,1.7848578489520737,1.1428571428571428,0.3829173241144739,1.1483264431814404
2.0-0.75,Pb #1,2018-09-04,LP32,0.0227,0.011,0.0117,none,none,0.6767123287671233,1.6767123287671233,0.2813762068580691,1.6709715536743068,1.7225802107737915,0.8571428571428571,0.2813762068580691,1.6709715536743068
2.0-0.75,Pb #1,2018-09-11,LP32,0.0241,0.0118,0.0123,none,none,0.6958904109589041,1.695890410958904,1.4160118401896176,0.4390136838925296,1.761198901166302,1,1.4160118401896176,0.4390136838925296
2.0-0.75,Pb #1,2018-09-18,LP32,0.0178,0.0111,0.00669999999999999,none,none,0.7150684931506849,1.7150684931506848,1.2191703371653095,2.541336661493717,1.5656670206476189,1,1.2191703371653095,2.541336661493717
2.0-0.75,Pb #1,2018-09-25,LP32,0.014,0.0104,0.0036,none,none,0.7342465753424657,1.7342465753424658,0.8185623664798654,1.240012063258741,1.410706055590439,1,0.8185623664798654,1.240012063258741
2.0-0.75,Pb #1,2018-10-03,LP32,0.0131,0.0115,0.0016,none,none,0.7561643835616438,1.7561643835616438,0.7868965218899269,1.073380374461537,1.3678296152781872,1.1428571428571428,0.7868965218899269,1.073380374461537
2.0-0.75,Pb #1,2018-10-10,LP32,0.0125,0.0102,0.0023,none,none,0.7753424657534247,1.7753424657534247,0.24007805922365785,1.1185332644790567,1.3375760481931525,1,0.24007805922365785,1.1185332644790567
2.0-0.75,Pb #1,2018-10-18,LP32,0.00785,0.0057,0.00214999999999999,none,none,0.7972602739726027,1.797260273972603,0.20591918554646516,-0.19612991333161367,1.037376813310016,1.1428571428571428,0.20591918554646516,-0.19612991333161367
2.0-0.75,Pb #1,2018-10-24,LP32,0.0112,0.0097,0.00149999999999999,none,none,0.8136986301369863,1.8136986301369864,-0.15693958191194785,0.6827369941920465,1.2667134775943307,0.8571428571428571,-0.15693958191194785,0.6827369941920465
2.0-0.75,Pb #1,2018-10-31,LP32,0.0121,0.01,0.00209999999999999,none,none,0.8328767123287671,1.8328767123287673,-0.23552784914587593,1.4807997726670608,1.31658911762418,1,-0.23552784914587593,1.4807997726670608
2.0-0.75,Pb #1,2018-11-06,LP32,0.0092,0.0064,0.00279999999999999,none,none,0.8493150684931506,1.8493150684931503,-0.21547117571279883,0.6504292581605589,1.1397780487188711,0.8571428571428571,-0.21547117571279883,0.6504292581605589
2.0-0.75,Pb #1,2018-11-13,LP32,0.0078,0.0049,0.0029,none,none,0.8684931506849315,1.8684931506849316,-0.19029983211850732,0.8643759408263179,1.0332535325981254,1,-0.19029983211850732,0.8643759408263179
2.0-0.75,Pb #1,2018-11-20,LP32,0.0083,0.0056,0.0027,none,none,0.8876712328767123,1.887671232876712,-0.6233669549268793,0.7103110900354563,1.0733466264132818,1,-0.6233669549268793,0.7103110900354563
2.0-0.75,Pb #1,2018-11-27,LP32,0.008,0.0052,0.0028,none,none,0.9068493150684932,1.906849315068493,-0.4559507070702757,0.8142683802081675,1.0495908922009354,1,-0.4559507070702757,0.8142683802081675
2.0-0.75,Pb #1,2018-12-04,LP32,0.0056,0.0035,0.0021,none,none,0.926027397260274,1.926027397260274,-0.1587258383946525,0.09622321592005234,0.81943167683541,1,-0.1587258383946525,0.09622321592005234
2.0-0.75,Pb #1,2018-12-18,LP32,0.0065,0.0049,0.00159999999999999,none,none,0.9643835616438357,1.9643835616438357,-0.4060088842331272,-1.637568485263612,0.915603029895233,2,-0.4060088842331272,-1.637568485263612
2.0-0.75,Pb #1,2019-01-02,LP32,0.006,0.004,0.002,none,none,0.00547945205479452,2.0054794520547947,-0.3559270186697743,0.09084781553788185,0.8639521721410146,2.142857142857143,-0.3559270186697743,0.09084781553788185
2.0-0.75,Pb #1,2019-01-09,LP32,0.0089,0.0019,0.007,none,none,0.02465753424657534,2.0246575342465754,-0.27285897107470475,-0.2428706964141707,1.1183852198886974,1,-0.27285897107470475,-0.2428706964141707
2.0-0.75,Pb #1,2019-01-16,LP32,0.0083,0.0017,0.0066,none,none,0.04383561643835616,2.043835616438356,-0.2890147589771505,0.37920438373715293,1.0733466264132818,1,-0.2890147589771505,0.37920438373715293
2.0-0.75,Pb #1,2019-01-23,LP32,0.0064,0.0015,0.0049,none,none,0.06301369863013699,2.063013698630137,-0.25526787139076934,0.2372564473986296,0.9055983142048272,1,-0.25526787139076934,0.2372564473986296
2.0-0.75,Pb #1,2019-01-29,LP32,0.0066,0.0019,0.0047,none,none,0.07945205479452055,2.0794520547945208,-0.48103221999611057,-0.8246332197168997,0.9254549958545826,0.8571428571428571,-0.48103221999611057,-0.8246332197168997
2.0-0.75,Pb #1,2019-02-05,LP32,0.0062,0.0012,0.005,none,none,0.09863013698630135,2.0986301369863014,-1.2113530546031515,0.9102746699876565,0.8851111574332662,1,-1.2113530546031515,0.9102746699876565
2.0-0.75,Pb #1,2019-02-13,LP32,0.0067,0.0015,0.0052,none,none,0.12054794520547946,2.1205479452054794,-0.9809498417198201,-1.4790414383989106,0.9351588063234788,1.1428571428571428,-0.9809498417198201,-1.4790414383989106
2.0-0.75,Pb #1,2019-02-19,LP32,0.0067,0.0017,0.005,none,none,0.136986301369863,2.136986301369863,-0.8988185045263661,-1.2728620547054268,0.9351588063234788,0.8571428571428571,-0.8988185045263661,-1.2728620547054268
2.0-0.75,Pb #1,2019-02-27,LP32,0.0063,0.0015,0.0048,none,none,0.1589041095890411,2.158904109589041,-0.6486938822314725,-0.9987590042771074,0.8954360374744894,1.1428571428571428,-0.6486938822314725,-0.9987590042771074
2.0-0.75,Pb #1,2019-03-06,LP32,0.0059,0.0016,0.0043,none,none,0.1780821917808219,2.1780821917808217,-0.5444753298761541,-0.8309342055944082,0.8531066859918159,1,-0.5444753298761541,-0.8309342055944082
2.0-0.75,Pb #1,2019-03-13,LP32,0.0052,0.0013,0.0039,none,none,0.1972602739726027,2.197260273972603,-0.559794605973374,0.1218511720388511,0.7716104518991247,1,-0.559794605973374,0.1218511720388511
2.0-0.75,Pb #1,2019-03-19,LP32,0.0048,0.0026,0.00219999999999999,none,none,0.2136986301369863,2.213698630136986,-0.9149635360419919,-0.2639155920323939,0.7199595941449063,0.8571428571428571,-0.9149635360419919,-0.2639155920323939
2.0-0.75,Pb #1,2019-03-26,LP32,0.0035,0.0017,0.0018,none,none,0.2328767123287671,2.232876712328767,-0.42825777781412383,2.1080165561777537,0.5161424540725968,1,-0.42825777781412383,2.1080165561777537
2.0-0.75,Pb #1,2019-04-02,LP32,0.0031,0.0013,0.0018,none,none,0.25205479452054796,2.252054794520548,-1.1066438042802313,0.6997569970510585,0.4378293566743447,1,-1.1066438042802313,0.6997569970510585
2.0-0.75,Pb #1,2019-04-09,LP32,0.0039,0.0022,0.00169999999999999,none,none,0.27123287671232876,2.271232876712329,-1.099077872609263,-0.7922424598623374,0.585971731839204,1,-1.099077872609263,-0.7922424598623374
2.0-0.75,Pb #1,2019-04-17,LP32,0.0047,0.0033,0.0014,none,none,0.29315068493150687,2.293150684931507,-1.0160465656478845,-0.2834615541427722,0.7063740137051018,1.1428571428571428,-1.0160465656478845,-0.2834615541427722
2.0-0.75,Pb #1,2019-04-23,LP32,0.006,0.0056,4.000000000000002e-4,none,none,0.3095890410958904,2.3095890410958906,-0.8936784224673979,0.07845920330872447,0.8639521721410146,0.8571428571428571,-0.8936784224673979,0.07845920330872447
2.0-0.75,Pb #1,2019-04-30,LP32,0.0059,0.0056,2.999999999999999e-4,none,none,0.3287671232876712,2.328767123287671,-0.44443500544767695,-0.6079257837752419,0.8531066859918159,1,-0.44443500544767695,-0.6079257837752419
2.0-0.75,Pb #1,2019-05-07,LP32,0.0067,0.0064,2.999999999999999e-4,none,none,0.34794520547945207,2.3479452054794523,-0.3291948983533364,-0.2717413491716924,0.9351588063234788,1,-0.3291948983533364,-0.2717413491716924
2.0-0.75,Pb #1,2019-05-15,LP32,0.0081,0.0077,3.999999999999993e-4,none,none,0.3698630136986301,2.3698630136986303,0.7912284564983126,0.01724106028771666,1.057607035482987,1.1428571428571428,0.7912284564983126,0.01724106028771666
2.0-0.75,Pb #1,2019-05-21,LP32,0.0105,0.0103,2.0000000000000052e-4,none,none,0.3863013698630137,2.3863013698630136,0.7176123949787574,-0.36587417081041135,1.2250673355305184,0.8571428571428571,0.7176123949787574,-0.36587417081041135
2.0-0.75,Pb #1,2019-05-29,LP32,0.0112,0.011,2.0000000000000052e-4,none,none,0.40821917808219177,2.4082191780821915,0.2887721196624802,-0.6115269115408013,1.2667134775943307,1.1428571428571428,0.2887721196624802,-0.6115269115408013
2.0-0.75,Pb #1,2019-06-05,LP32,0.0142,0.0139,3.0000000000000165e-4,none,none,0.4273972602739726,2.4273972602739726,0.6465207535983327,-0.908978134346232,1.4198592762342643,1,0.6465207535983327,-0.908978134346232
2.0-0.75,Pb #1,2019-06-12,LP32,0.012,0.0117,2.999999999999999e-4,none,none,0.4465753424657534,2.4465753424657533,0.6025904898388365,-1.7241340598654633,1.311233972899936,1,0.6025904898388365,-1.7241340598654633
2.0-0.75,Pb #1,2019-06-18,LP32,0.0151,0.0147,4.0000000000000105e-4,none,none,0.46301369863013697,2.463013698630137,0.3240700117056058,-1.5341018440493193,1.459514216078531,0.8571428571428571,0.3240700117056058,-1.5341018440493193
